Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1746611223.715014,5704,3,1
3,OrderStatus,1746611223.715066,3961,4,1
1,NewOrder,1746611223.716937,11949,9,1
2,Payment,1746611223.717527,9369,2,1
2,Payment,1746611223.719059,5784,4,1
2,Payment,1746611223.720746,6294,3,1
2,Payment,1746611223.724057,6840,0,1
1,NewOrder,1746611223.724887,18535,4,1
2,Payment,1746611223.726928,7956,2,1
2,Payment,1746611223.726976,5822,1,1
1,NewOrder,1746611223.727075,19229,3,1
1,NewOrder,1746611223.728958,13863,9,1
1,NewOrder,1746611223.730942,11892,0,1
1,NewOrder,1746611223.730944,11919,8,1
2,Payment,1746611223.730945,4526,5,1
1,NewOrder,1746611223.732850,10589,1,1
5,StockLevel,1746611223.732857,61460,7,1
1,NewOrder,1746611223.734918,8500,2,1
2,Payment,1746611223.735498,5344,5,1
1,NewOrder,1746611223.740878,12692,5,1
1,NewOrder,1746611223.742860,15232,9,1
1,NewOrder,1746611223.742905,10157,8,1
1,NewOrder,1746611223.742913,15693,0,1
2,Payment,1746611223.743462,5982,2,1
5,StockLevel,1746611223.743465,53481,4,1
1,NewOrder,1746611223.743482,10579,1,1
1,NewOrder,1746611223.746338,12338,3,1
2,Payment,1746611223.749475,6606,2,1
4,Delivery,1746611223.753102,38419,8,1
1,NewOrder,1746611223.753605,11270,5,1
2,Payment,1746611223.754091,12695,1,1
2,Payment,1746611223.756103,3379,2,1
2,Payment,1746611223.758165,3082,9,1
3,OrderStatus,1746611223.758648,3871,0,1
1,NewOrder,1746611223.758706,10625,3,1
1,NewOrder,1746611223.759511,7707,2,1
2,Payment,1746611223.761272,5505,9,1
1,NewOrder,1746611223.762541,8704,0,1
1,NewOrder,1746611223.764906,11056,5,1
2,Payment,1746611223.766807,7302,9,1
1,NewOrder,1746611223.766811,13021,1,1
1,NewOrder,1746611223.767239,8739,2,1
1,NewOrder,1746611223.769351,8630,3,1
2,Payment,1746611223.771271,8577,0,1
2,Payment,1746611223.774154,7913,9,1
2,Payment,1746611223.775979,4417,5,1
2,Payment,1746611223.776000,5631,2,1
1,NewOrder,1746611223.777400,8889,6,1
2,Payment,1746611223.778000,4087,3,1
2,Payment,1746611223.779846,4265,1,1
2,Payment,1746611223.779861,2209,0,1
